-1.2835205,1.6562253,2.916383,-1.9946846,-1.326747,7.0606813,-3.3820143,-3.7522275,-4.209507,-5.809415,-5.498936,-4.3393483,-8.028987,-3.9282873,-0.24684545,-9.2459,-11.198252,-2.1156626,-3.0005307,-0.02609488
-0.47820282,-0.15672806,-1.206545,-4.328299,1.1381493,-1.8725613,-4.1680155,-1.4765229,-0.71013004,-6.221762,-1.3868146,-3.7564502,-3.5413518,0.2260637,-4.1170616,1.9433372,-1.2558997,-2.1716094,-2.8469512,3.5449913
-1.0578407,0.5482266,1.0061677,0.8536758,0.38194293,-0.58966446,-3.0570178,-1.7947332,-2.563966,-2.4061518,0.13126582,-2.2396078,-2.272894,-1.4581603,-2.3451028,-3.0577266,-7.0769095,-2.078812,5.713261,-0.22515973
-1.2381908,-0.42310843,-1.429217,-6.1723166,-9.532448,-6.633019,-4.654014,0.5253044,2.8523703,-0.004179534,-2.4126163,2.4156208,0.65986437,3.7770572,2.08455,-1.1299766,-2.7881362,-5.4118137,-2.882022,-3.4896667
-0.8652633,2.275906,1.0235046,-1.2534628,-5.8961186,-0.9250273,-2.8592157,-6.940835,-4.305094,-6.9042826,-5.1770597,-0.66353583,0.14004214,0.3522258,4.1568747,4.457323,-1.6698146,-4.1151915,-2.6272159,-2.231825
-0.66159815,1.058395,-0.1638786,-0.66724837,-0.39885154,-0.93132055,-0.3252896,-3.2348788,0.49477226,-0.82822496,-0.5353813,-1.3588938,3.757965,-1.3968408,-0.8478756,2.0606816,-2.8089626,-0.4413515,-2.102618,-0.91717607
-0.1780175,0.5917868,0.14031821,-0.9041553,-0.49701032,-1.165786,-1.1348511,0.8766964,1.033264,0.78468096,0.27764726,-0.43963623,-2.8994343,0.40639246,0.63826525,-0.71221113,-0.9957738,-1.2721393,1.4804993,0.9326377
-2.7388394,-0.19664721,0.712982,1.2154461,-0.015280515,-0.70969486,-4.003685,-4.955227,-4.834912,5.664839,9.095375,-0.58274066,-2.4745443,-5.0528374,-5.705585,-6.9031157,-7.756022,0.3139166,-4.0615025,-0.13523996
-0.86365515,1.1982747,0.6122038,-0.69001186,1.8034147,-1.5475937,-0.14149292,-3.91219,-5.8540373,-2.829354,-4.3995323,-3.3219943,2.5137131,0.1060107,6.026368,-15.063591,-4.228893,-6.263137,-4.8944597,-0.9980914
-1.0402511,0.8545026,0.807272,0.69539464,0.6252609,-1.381426,-0.047743343,-3.8492255,-3.8324933,-0.73753875,-3.280394,1.460449,-4.2448616,-1.7649056,-2.8317301,0.5432852,-1.9257873,-2.4137473,-2.8209565,-1.0230961
-1.0929854,0.4511202,0.00062135403,-0.0593469,-2.7995083,-2.755779,2.262797,2.8599558,1.3975453,-1.4769669,-7.980292,-2.4684231,-4.501037,-9.528065,-6.6475625,0.7274408,-5.183396,4.5321865,-3.3947601,-1.698322
-0.31589633,-0.079851076,1.5458385,0.090092055,-0.40010846,-0.52306896,1.6371552,1.1571046,4.1899285,0.25981602,-0.92238635,-0.26879525,-0.26727912,-0.55471635,-1.2372128,2.4347928,-3.2784674,-1.6627231,-0.9508856,-1.4632455
-0.9864407,-1.2480966,3.0432653,1.9453839,-2.026481,-4.1896434,-0.95840317,5.0629487,4.627952,0.35262504,3.6564393,-2.8054242,5.003876,-5.0571737,-3.2372599,-3.8535817,2.2074966,-3.6058166,2.3447678,-2.4288833
-0.06962547,1.1124496,-0.7844361,-1.7510058,-8.679785,-4.726709,-1.4242612,0.12615149,-5.999041,-1.2114253,-2.3221445,-0.04566512,-3.5000732,3.09119,-5.793546,4.1109657,3.7460327,-0.9837596,4.555308,0.09005999
-0.93475515,-0.32711977,1.2455319,0.04550832,2.1254642,0.4184174,-0.9718209,0.118970126,-0.0053406046,3.787743,-0.60908496,0.14956939,-1.5095282,-1.4435786,-1.4927373,-1.0646042,-1.1063311,-1.271212,-3.0386364,-0.7059718
1.0000387,-2.169997,1.4831092,-2.9673667,-1.1336559,-2.3663752,-2.526608,-4.5770893,0.37420586,4.568948,-0.9105419,6.1686816,-4.169704,-0.8928424,-1.2069701,-2.3708313,-1.8298141,-1.3500217,-0.25690296,-2.9437604
-1.1476964,-1.2311374,1.152646,-0.44992158,1.262648,0.63870865,0.925284,1.3083315,0.53414536,3.232238,-0.7090435,0.35144314,-1.0011787,1.2895066,0.49031597,0.7556589,1.8236754,-1.8089337,-0.4559581,-0.4894144
3.2563505,-1.7574447,-3.7676837,-4.243152,-4.604188,-5.5695624,-4.68228,1.7231765,-5.7194014,-6.365041,-3.7730439,-5.419411,-8.394553,-6.114921,-1.2097961,0.24115889,-5.9203677,1.1176864,-3.531292,2.1768003
0.30228686,-0.857117,3.430335,2.0513244,3.8240838,0.20309725,-2.2069924,-4.281765,-1.8137174,-5.4830675,-4.89671,-1.2114252,-2.7800555,3.181992,-3.76842,-7.613046,-4.927128,-5.4361286,-9.52327,-1.2353243
0.14981824,-0.9970856,3.4516966,0.5501833,0.6518449,4.3601837,-0.3325174,-0.37831944,0.84549326,-0.3050473,-2.715039,0.13782467,-0.5603503,-1.5726882,-3.1119046,-1.5370259,-1.1880572,-0.03518241,-3.785003,0.4893001
0.10137728,-1.0821627,-1.1290078,-1.202254,-0.6771413,-6.935127,0.29662892,2.0007045,-3.6846325,-4.210981,-4.002604,-4.124624,-2.5480096,-5.7801785,-1.5816058,0.38867307,-3.7848215,2.5303028,6.3251543,1.4177214
-1.3482549,-0.040908635,1.9529858,0.5175072,-0.79359394,-0.637639,3.2963686,-2.2967033,0.22266358,-2.9085486,-1.4439535,0.12975585,-0.8473061,0.6597512,-1.1462709,-6.58365,-4.133218,-3.5940385,-4.737094,-0.80060905
0.054342646,0.8507326,-2.2773445,-2.0814385,-2.211355,3.5413737,3.0290382,4.5818624,-2.125372,3.0144715,-4.731906,-4.245742,4.713292,7.3331404,-1.4491082,-0.7554636,-2.5769985,-2.4137342,-1.9526521,1.1747707
-0.1367126,1.3006474,-0.42961738,0.19156554,-6.4225397,-7.0531526,-5.977921,-3.7414665,-0.19038785,-3.5129597,-8.06413,-3.5020864,-3.3816323,-5.151262,-6.7305393,1.3804715,0.51752067,4.23935,1.9531827,-0.23170455
-0.5320437,-1.0339148,1.1235243,-2.7539973,2.2851002,2.2307007,-1.7785292,1.176122,-2.6777585,-3.3395908,3.8060176,4.6024485,2.6224895,-2.759516,-0.9344893,-1.9550577,-2.8446424,-2.1957855,2.0387764,0.9101725
0.12070094,0.91580683,-0.35058874,-0.74314815,-1.2702746,2.0409803,-0.07380266,-0.54053384,-0.41110194,-0.016075138,-0.6061572,-0.9502373,-2.3880208,-2.8699682,-1.8026278,6.61959,1.61215,4.717313,-0.88029236,-0.81556475
-0.039585344,-1.2066506,-0.86650044,0.6749305,0.6611967,-0.7099804,-0.76656455,-3.43736,-3.6403973,-0.6353751,-3.0513148,-2.4773846,-3.3587868,-1.7865143,-2.38707,-3.9650178,-6.8355823,-1.8922408,0.55938804,-1.2857431
-0.60833323,0.28682587,0.595786,-1.9148467,1.6803159,-1.4268471,-1.3752648,1.7688843,3.2876225,-2.3802524,0.6227135,-1.7344965,-2.5686107,0.6574971,-0.025153344,-0.78547937,6.567124,0.87316006,-1.48672,0.7240958
-1.129585,-0.08284799,1.1114783,-1.0024636,4.6953373,-0.31778115,-0.31510237,1.0504857,0.25455564,-3.6195571,-1.113153,1.3312746,-1.8629848,-1.1061713,-3.7972171,-4.109089,-2.6964505,0.018118653,-2.0787256,0.13851775
0.46722394,0.47127452,1.095023,-1.2954506,-1.3909934,1.2540184,0.18469614,-0.26955524,-1.421736,-1.3176028,-0.76822764,-1.0788349,0.7560373,-0.12846208,-3.26816,1.3930036,2.8843162,-3.2480018,-2.5633042,-2.185117
-0.47662538,-0.37787277,1.0872601,-0.86977404,-1.0199263,-2.574529,4.695983,0.19560018,0.4753225,3.374337,0.80698955,-0.8754064,-0.07465159,-0.99072444,-2.0389018,-1.3033231,0.8952192,0.43320423,0.92297614,-0.05441651
1.1424686,-0.5942042,-1.4212676,-2.727954,-0.99165165,-3.849369,-1.7996033,-1.1986634,7.883752,1.372707,0.775415,-3.6094863,-0.7786458,0.29095933,0.61454725,-1.600258,-1.1569061,-6.8098345,-0.75956166,-0.74038297
-0.24218628,0.60302716,0.5622337,2.1569428,0.036395393,-0.6541776,-0.13322036,1.2424527,1.0379654,0.43929377,-2.1348677,-2.576027,-0.69253206,-3.6456769,-2.4267762,-2.4979832,-1.5671368,0.15768766,-1.779107,-0.5123268
-2.2662315,-0.9956758,-0.08383278,0.23308367,2.2469223,1.4067502,1.0384123,-1.2691573,-1.687617,0.35439846,-0.5489523,-0.6563469,-0.33142012,-1.1997324,-1.7731237,-1.6169703,-5.6349006,-2.1827612,-1.1903532,0.1378742
-3.4078329,-1.9963458,0.40434268,-1.0651531,0.66045463,0.81319004,-0.054255106,-2.021778,-6.0530596,-3.407849,-5.490886,-3.2028906,-2.7488613,-3.4244974,-3.4900072,-10.128344,-6.225907,-4.834359,-7.175093,-0.69273484
0.2407504,0.95316,1.342673,1.2284474,1.7505741,2.4263387,0.111611575,-0.19761607,-0.5809098,4.410909,-2.1413283,-1.5651207,-0.05005484,-0.91903335,-1.4014838,6.7321386,-0.5964566,-0.62170684,-3.332603,-0.044815462
-1.6197003,-0.21445996,-1.2568356,-0.7486903,-1.7252111,-0.91223174,-1.8078935,-1.4030672,3.4547224,1.9128045,-0.9388667,-2.271804,2.2766614,-2.1319485,-2.631449,-3.3945017,-3.3933876,-2.8294272,-1.5549021,0.39540845
-0.5546393,0.8157664,0.30323637,-1.9142268,-1.5327449,2.7406836,4.3860645,1.5878181,-2.0919886,-0.18634169,2.037561,-1.455973,-1.584107,-2.923708,-3.2613258,-1.4772112,-11.172563,-4.830542,-3.34895,-1.3269408
0.7613849,1.6090289,0.47944304,-1.3187327,-1.233963,2.1422641,-1.8601339,-3.7443593,-3.1831114,-4.090109,-3.2637742,-2.4533584,-1.3733168,1.5864547,-0.016342895,-5.4880357,4.772459,4.079276,1.951129,-2.008948
0.32536578,-0.41335237,-0.30284795,-1.4945287,4.557883,-1.6890682,1.4212686,-0.5198636,-3.6340423,6.1425924,0.43625516,-4.0765033,0.047695052,-0.8517723,6.3054585,-2.9940338,-3.779857,-1.5280617,0.40968165,1.3260286
